"subject"	"activity_labels"	"Mean"
"14414"	7	"WALKING_DOWNSTAIRS"	-0.783555736941558
"14415"	8	"WALKING_DOWNSTAIRS"	-0.77407383872549
"14416"	1	"WALKING_UPSTAIRS"	-0.933711172288401
"14417"	13	"WALKING_UPSTAIRS"	-0.932266672222222
"14418"	18	"WALKING_UPSTAIRS"	-0.940435860302198
"14419"	20	"WALKING_UPSTAIRS"	-0.943560905621469
"14420"	24	"WALKING_UPSTAIRS"	-0.941247024829396
"14421"	25	"LAYING"	-0.999060268507463
"14422"	26	"LAYING"	-0.999453175382653
"14423"	27	"LAYING"	-0.999503635132979
"14424"	28	"LAYING"	-0.999451494947644
"14425"	29	"LAYING"	-0.999541529244186
"14426"	30	"LAYING"	-0.999493400522193
"14427"	8	"SITTING"	-0.999636309385475
"14428"	11	"SITTING"	-0.999605475126582
"14429"	14	"SITTING"	-0.99955603130031
"14430"	15	"SITTING"	-0.999666998932927
"14431"	16	"SITTING"	-0.999705790710383
"14432"	17	"SITTING"	-0.999685467018868
"14433"	17	"STANDING"	-0.999541173300971
"14434"	19	"STANDING"	-0.999273393
"14435"	21	"STANDING"	-0.999460155882353
"14436"	22	"STANDING"	-0.999669299501558
"14437"	23	"STANDING"	-0.999597141155914
"14438"	25	"STANDING"	-0.999404385584795
"14439"	2	"WALKING"	-0.905141819602649
"14440"	4	"WALKING"	-0.907048257255521
"14441"	9	"WALKING"	-0.907105591180556
"14442"	10	"WALKING"	-0.908216405884354
"14443"	12	"WALKING"	-0.93450244059375
"14444"	13	"WALKING"	-0.935192522238806
"14445"	1	"WALKING_DOWNSTAIRS"	-0.910002328928571
"14446"	3	"WALKING_DOWNSTAIRS"	-0.882562967067449
"14447"	5	"WALKING_DOWNSTAIRS"	-0.876588025695364
"14448"	6	"WALKING_DOWNSTAIRS"	-0.8857505068
"14449"	7	"WALKING_DOWNSTAIRS"	-0.856333812538961
"14450"	8	"WALKING_DOWNSTAIRS"	-0.857580406369608
"14451"	1	"WALKING_UPSTAIRS"	-0.962023535987461
"14452"	13	"WALKING_UPSTAIRS"	-0.958655797619048
"14453"	18	"WALKING_UPSTAIRS"	-0.965310291510989
"14454"	20	"WALKING_UPSTAIRS"	-0.96769076319209
"14455"	24	"WALKING_UPSTAIRS"	-0.969603275301837
"14456"	25	"LAYING"	-0.999214411641791
"14457"	26	"LAYING"	-0.999475598341837
"14458"	27	"LAYING"	-0.999461380132979
"14459"	28	"LAYING"	-0.999271918481675
"14460"	29	"LAYING"	-0.999456215901163
"14461"	30	"LAYING"	-0.999294325143603
"14462"	8	"SITTING"	-0.999598193631285
"14463"	11	"SITTING"	-0.999583799240506
"14464"	14	"SITTING"	-0.999540923529412
"14465"	15	"SITTING"	-0.999621179542683
"14466"	16	"SITTING"	-0.999646881174863
"14467"	17	"SITTING"	-0.999655795962264
"14468"	17	"STANDING"	-0.999450827184466
"14469"	19	"STANDING"	-0.99902361975
"14470"	21	"STANDING"	-0.999379405441176
"14471"	22	"STANDING"	-0.999568604735202
"14472"	23	"STANDING"	-0.999530368655914
"14473"	25	"STANDING"	-0.999404753976608
"14474"	2	"WALKING"	-0.918439829006622
"14475"	4	"WALKING"	-0.923723837886435
"14476"	9	"WALKING"	-0.922081342673611
"14477"	10	"WALKING"	-0.926819390340136
"14478"	12	"WALKING"	-0.94669051771875
"14479"	13	"WALKING"	-0.945675164676617
"14480"	1	"WALKING_DOWNSTAIRS"	-0.928298394642857
"14481"	3	"WALKING_DOWNSTAIRS"	-0.895592550293255
"14482"	5	"WALKING_DOWNSTAIRS"	-0.88711458910596
"14483"	6	"WALKING_DOWNSTAIRS"	-0.889949818806154
"14484"	7	"WALKING_DOWNSTAIRS"	-0.878714266850649
"14485"	8	"WALKING_DOWNSTAIRS"	-0.873939572254902
"14486"	1	"WALKING_UPSTAIRS"	-0.95893593322884
"14487"	13	"WALKING_UPSTAIRS"	-0.959863606825397
"14488"	18	"WALKING_UPSTAIRS"	-0.968718094835165
"14489"	20	"WALKING_UPSTAIRS"	-0.964948919322034
"14490"	24	"WALKING_UPSTAIRS"	-0.966623801181102
"14491"	25	"LAYING"	-0.998961950149254
"14492"	26	"LAYING"	-0.998991873622449
"14493"	27	"LAYING"	-0.998874765452128
"14494"	28	"LAYING"	-0.998729211623037
"14495"	29	"LAYING"	-0.998946253895349
"14496"	30	"LAYING"	-0.998232605013055
"14497"	8	"SITTING"	-0.999247135865922
"14498"	11	"SITTING"	-0.999185729905063
"14499"	14	"SITTING"	-0.999183712291022
"14500"	15	"SITTING"	-0.99924310320122
"14501"	16	"SITTING"	-0.999329318060109
"14502"	17	"SITTING"	-0.999304999169811
"14503"	17	"STANDING"	-0.998734910776699
"14504"	19	"STANDING"	-0.998387942083333
"14505"	21	"STANDING"	-0.998823225441177
"14506"	22	"STANDING"	-0.999250671152648
"14507"	23	"STANDING"	-0.999028658629032
"14508"	25	"STANDING"	-0.998873897280702
"14509"	2	"WALKING"	-0.85965007884106
"14510"	4	"WALKING"	-0.869478247097792
"14511"	9	"WALKING"	-0.872654125027778
"14512"	10	"WALKING"	-0.870213575238095
"14513"	12	"WALKING"	-0.89855812153125
"14514"	13	"WALKING"	-0.900557895711443
"14515"	1	"WALKING_DOWNSTAIRS"	-0.864390948928571
"14516"	3	"WALKING_DOWNSTAIRS"	-0.825910063351906
"14517"	5	"WALKING_DOWNSTAIRS"	-0.791312030634106
"14518"	6	"WALKING_DOWNSTAIRS"	-0.815788687455385
"14519"	7	"WALKING_DOWNSTAIRS"	-0.804324727521623
"14520"	8	"WALKING_DOWNSTAIRS"	-0.785405735784314
"14521"	1	"WALKING_UPSTAIRS"	-0.921656012539185
"14522"	13	"WALKING_UPSTAIRS"	-0.917122057380952
"14523"	18	"WALKING_UPSTAIRS"	-0.936446210879121
"14524"	20	"WALKING_UPSTAIRS"	-0.933450364039548
"14525"	24	"WALKING_UPSTAIRS"	-0.931636664251969
"14526"	25	"LAYING"	-0.998989210447761
"14527"	26	"LAYING"	-0.99866783377551
"14528"	27	"LAYING"	-0.998052535957447
"14529"	28	"LAYING"	-0.998574799685864
"14530"	29	"LAYING"	-0.998381341046512
"14531"	30	"LAYING"	-0.996620750208877
"14532"	8	"SITTING"	-0.998959391284916
"14533"	11	"SITTING"	-0.999061583512658
"14534"	14	"SITTING"	-0.998835248482972
"14535"	15	"SITTING"	-0.999109016646341
"14536"	16	"SITTING"	-0.999159009071038
"14537"	17	"SITTING"	-0.999247128415094
"14538"	17	"STANDING"	-0.998576485048544
"14539"	19	"STANDING"	-0.998172363055556
"14540"	21	"STANDING"	-0.998539669044118
"14541"	22	"STANDING"	-0.999092029937695
"14542"	23	"STANDING"	-0.998958462795699
"14543"	25	"STANDING"	-0.998755976812866
"14544"	2	"WALKING"	-0.843012752284768
"14545"	4	"WALKING"	-0.829900443690852
"14546"	9	"WALKING"	-0.835615233170139
"14547"	10	"WALKING"	-0.841255291530612
"14548"	12	"WALKING"	-0.874719310875
"14549"	13	"WALKING"	-0.884896925472637
"14550"	1	"WALKING_DOWNSTAIRS"	-0.840409184285714
"14551"	3	"WALKING_DOWNSTAIRS"	-0.793444907513197
"14552"	5	"WALKING_DOWNSTAIRS"	-0.770288656529801
"14553"	6	"WALKING_DOWNSTAIRS"	-0.792526221378462
"14554"	7	"WALKING_DOWNSTAIRS"	-0.768713133422078
"14555"	8	"WALKING_DOWNSTAIRS"	-0.779956010196078
"14556"	1	"WALKING_UPSTAIRS"	-0.918275592068965
"14557"	13	"WALKING_UPSTAIRS"	-0.901997230079365
"14558"	18	"WALKING_UPSTAIRS"	-0.92276654021978
"14559"	20	"WALKING_UPSTAIRS"	-0.920570424519774
"14560"	24	"WALKING_UPSTAIRS"	-0.920464517611549
"14561"	25	"LAYING"	-0.999327003432836
"14562"	26	"LAYING"	-0.999366683061224
"14563"	27	"LAYING"	-0.999360448590425
"14564"	28	"LAYING"	-0.999301183874346
"14565"	29	"LAYING"	-0.998828706366279
"14566"	30	"LAYING"	-0.999296984073107
"14567"	8	"SITTING"	-0.999551424860335
"14568"	11	"SITTING"	-0.999567567848101
"14569"	14	"SITTING"	-0.999607424334365
"14570"	15	"SITTING"	-0.999665814420732
"14571"	16	"SITTING"	-0.999631038661202
"14572"	17	"SITTING"	-0.99963807954717
"14573"	17	"STANDING"	-0.999635487378641
"14574"	19	"STANDING"	-0.999456283111111
"14575"	21	"STANDING"	-0.999353315882353
"14576"	22	"STANDING"	-0.999452650373832
"14577"	23	"STANDING"	-0.99965278061828
"14578"	25	"STANDING"	-0.999414275584795
"14579"	2	"WALKING"	-0.928449350708609
"14580"	4	"WALKING"	-0.92724761104101
"14581"	9	"WALKING"	-0.947685812569444
"14582"	10	"WALKING"	-0.920067597380952
"14583"	12	"WALKING"	-0.9425072831875
"14584"	13	"WALKING"	-0.958114637960199
"14585"	1	"WALKING_DOWNSTAIRS"	-0.928222376428571
"14586"	3	"WALKING_DOWNSTAIRS"	-0.8891539271261
"14587"	5	"WALKING_DOWNSTAIRS"	-0.914172892715232
"14588"	6	"WALKING_DOWNSTAIRS"	-0.920487488732308
"14589"	7	"WALKING_DOWNSTAIRS"	-0.917091582191558
"14590"	8	"WALKING_DOWNSTAIRS"	-0.900076864117647
"14591"	1	"WALKING_UPSTAIRS"	-0.965264696394984
"14592"	13	"WALKING_UPSTAIRS"	-0.95858268515873
"14593"	18	"WALKING_UPSTAIRS"	-0.969442365989011
"14594"	20	"WALKING_UPSTAIRS"	-0.963552832231638
"14595"	24	"WALKING_UPSTAIRS"	-0.963137164855643
"14596"	25	"LAYING"	-0.998016491044776
"14597"	26	"LAYING"	-0.998824482780612
"14598"	27	"LAYING"	-0.998376093829787
"14599"	28	"LAYING"	-0.997743610628272
"14600"	29	"LAYING"	-0.998497747790698
"14601"	30	"LAYING"	-0.997348090391645
"14602"	8	"SITTING"	-0.999001345083799
"14603"	11	"SITTING"	-0.99876356056962
"14604"	14	"SITTING"	-0.99867144374613
"14605"	15	"SITTING"	-0.998665300152439
"14606"	16	"SITTING"	-0.998956791803279
"14607"	17	"SITTING"	-0.999079786415094
"14608"	17	"STANDING"	-0.998307786893204
"14609"	19	"STANDING"	-0.998448603138889
"14610"	21	"STANDING"	-0.998265884583333
"14611"	22	"STANDING"	-0.99919790470405
"14612"	23	"STANDING"	-0.999060571263441
"14613"	25	"STANDING"	-0.998762072017544
"14614"	2	"WALKING"	-0.725338957738411
"14615"	4	"WALKING"	-0.735368178126183
"14616"	9	"WALKING"	-0.738762120338194
"14617"	10	"WALKING"	-0.779296807119728
"14618"	12	"WALKING"	-0.783713910828125
"14619"	13	"WALKING"	-0.748690758532338
"14620"	1	"WALKING_DOWNSTAIRS"	-0.709767299142857
"14621"	3	"WALKING_DOWNSTAIRS"	-0.592040565141349
"14622"	5	"WALKING_DOWNSTAIRS"	-0.617211079269205
"14623"	6	"WALKING_DOWNSTAIRS"	-0.671961836346769
"14624"	7	"WALKING_DOWNSTAIRS"	-0.654749685632792
"14625"	8	"WALKING_DOWNSTAIRS"	-0.659829619303922
"14626"	1	"WALKING_UPSTAIRS"	-0.809684242514107
"14627"	13	"WALKING_UPSTAIRS"	-0.788196287857143
"14628"	18	"WALKING_UPSTAIRS"	-0.823306183675824
"14629"	20	"WALKING_UPSTAIRS"	-0.78987088920452
"14630"	24	"WALKING_UPSTAIRS"	-0.793006128493438
"14631"	25	"LAYING"	-0.999073614925373
"14632"	26	"LAYING"	-0.999357136326531
"14633"	27	"LAYING"	-0.99938028875
"14634"	28	"LAYING"	-0.999353830078534
"14635"	29	"LAYING"	-0.999484953430233
"14636"	30	"LAYING"	-0.999406655718016
"14637"	8	"SITTING"	-0.999619584916201
"14638"	11	"SITTING"	-0.999522896234177
"14639"	14	"SITTING"	-0.999481939226006
"14640"	15	"SITTING"	-0.999628002896341
"14641"	16	"SITTING"	-0.999694416584699
"14642"	17	"SITTING"	-0.999691602603774
"14643"	17	"STANDING"	-0.999445363495146
"14644"	19	"STANDING"	-0.999195385083333
"14645"	21	"STANDING"	-0.999337454877451
"14646"	22	"STANDING"	-0.999668278722741
"14647"	23	"STANDING"	-0.999586219112903
"14648"	25	"STANDING"	-0.999382694385965
"14649"	2	"WALKING"	-0.863934162284768
"14650"	4	"WALKING"	-0.851033282492114
"14651"	9	"WALKING"	-0.857423940788194
"14652"	10	"WALKING"	-0.869460524081633
"14653"	12	"WALKING"	-0.8833473106875
"14654"	13	"WALKING"	-0.881375443383085
"14655"	1	"WALKING_DOWNSTAIRS"	-0.873688184642857
"14656"	3	"WALKING_DOWNSTAIRS"	-0.828598819501466
"14657"	5	"WALKING_DOWNSTAIRS"	-0.827810371222017
"14658"	6	"WALKING_DOWNSTAIRS"	-0.843432286769231
"14659"	7	"WALKING_DOWNSTAIRS"	-0.81916587987013
"14660"	8	"WALKING_DOWNSTAIRS"	-0.814929388529412
"14661"	1	"WALKING_UPSTAIRS"	-0.947582636332288
"14662"	13	"WALKING_UPSTAIRS"	-0.945197774365079
"14663"	18	"WALKING_UPSTAIRS"	-0.952626494203297
"14664"	20	"WALKING_UPSTAIRS"	-0.955387536779661
"14665"	24	"WALKING_UPSTAIRS"	-0.955140057979003
"14666"	25	"LAYING"	-0.999093464925373
"14667"	26	"LAYING"	-0.999302255153061
"14668"	27	"LAYING"	-0.999255985904255
"14669"	28	"LAYING"	-0.999067099790576
"14670"	29	"LAYING"	-0.999273643837209
"14671"	30	"LAYING"	-0.998934138563969
"14672"	8	"SITTING"	-0.999473162625698
"14673"	11	"SITTING"	-0.999443595094937
"14674"	14	"SITTING"	-0.999410195727554
"14675"	15	"SITTING"	-0.999489522957317
"14676"	16	"SITTING"	-0.999535236229508
"14677"	17	"SITTING"	-0.999534703735849
"14678"	17	"STANDING"	-0.999205644854369
"14679"	19	"STANDING"	-0.998774063805556
"14680"	21	"STANDING"	-0.999177717156863
"14681"	22	"STANDING"	-0.999451602834891
"14682"	23	"STANDING"	-0.999355258817204
"14683"	25	"STANDING"	-0.999212418187134
"14684"	2	"WALKING"	-0.895213846125828
"14685"	4	"WALKING"	-0.902225367886435
"14686"	9	"WALKING"	-0.901929145486111
"14687"	10	"WALKING"	-0.904814976054422
"14688"	12	"WALKING"	-0.92857864790625
"14689"	13	"WALKING"	-0.928406567412935
"14690"	1	"WALKING_DOWNSTAIRS"	-0.904186199642857
"14691"	3	"WALKING_DOWNSTAIRS"	-0.867543374328446
"14692"	5	"WALKING_DOWNSTAIRS"	-0.850602666788079
"14693"	6	"WALKING_DOWNSTAIRS"	-0.860168894273846
"14694"	7	"WALKING_DOWNSTAIRS"	-0.848111452198052
"14695"	8	"WALKING_DOWNSTAIRS"	-0.838741775906863
"14696"	1	"WALKING_UPSTAIRS"	-0.944924694984326
"14697"	13	"WALKING_UPSTAIRS"	-0.944263776269841
"14698"	18	"WALKING_UPSTAIRS"	-0.95687597978022
"14699"	20	"WALKING_UPSTAIRS"	-0.953087980028249
"14700"	24	"WALKING_UPSTAIRS"	-0.953820682230971
"14701"	25	"LAYING"	-0.998964480895522
"14702"	26	"LAYING"	-0.998664080153061
"14703"	27	"LAYING"	-0.998079527579787
"14704"	28	"LAYING"	-0.998568301465969
"14705"	29	"LAYING"	-0.998330625581395
"14706"	30	"LAYING"	-0.996713680861619
"14707"	8	"SITTING"	-0.998961887430168
"14708"	11	"SITTING"	-0.999060703670886
"14709"	14	"SITTING"	-0.998850505232198
"14710"	15	"SITTING"	-0.999116962286585
"14711"	16	"SITTING"	-0.999160416721312
"14712"	17	"SITTING"	-0.999244836188679
"14713"	17	"STANDING"	-0.99860818592233
"14714"	19	"STANDING"	-0.998204203972222
"14715"	21	"STANDING"	-0.99854093747549
"14716"	22	"STANDING"	-0.999076431869159
"14717"	23	"STANDING"	-0.99897261327957
"14718"	25	"STANDING"	-0.998753166900585
"14719"	2	"WALKING"	-0.84284599215894
"14720"	4	"WALKING"	-0.830266484195584
"14721"	9	"WALKING"	-0.838029697133681
"14722"	10	"WALKING"	-0.84021849755102
"14723"	12	"WALKING"	-0.8745413490625
"14724"	13	"WALKING"	-0.885985967512438
"14725"	1	"WALKING_DOWNSTAIRS"	-0.840349550714286
"14726"	3	"WALKING_DOWNSTAIRS"	-0.791312347856305
"14727"	5	"WALKING_DOWNSTAIRS"	-0.772205279162252
"14728"	6	"WALKING_DOWNSTAIRS"	-0.794029006938462
"14729"	7	"WALKING_DOWNSTAIRS"	-0.771044565603896
"14730"	8	"WALKING_DOWNSTAIRS"	-0.779764045196078
"14731"	1	"WALKING_UPSTAIRS"	-0.918476836332288
"14732"	13	"WALKING_UPSTAIRS"	-0.902265543650794
"14733"	18	"WALKING_UPSTAIRS"	-0.923216598159341
"14734"	20	"WALKING_UPSTAIRS"	-0.920458289632768
"14735"	24	"WALKING_UPSTAIRS"	-0.920310194698163
"14736"	25	"LAYING"	-0.998496171343284
"14737"	26	"LAYING"	-0.998976992270408
"14738"	27	"LAYING"	-0.99877614962766
"14739"	28	"LAYING"	-0.998494426387435
"14740"	29	"LAYING"	-0.998945588430233
"14741"	30	"LAYING"	-0.998362421409922
"14742"	8	"SITTING"	-0.99928725821229
"14743"	11	"SITTING"	-0.999072396835443
"14744"	14	"SITTING"	-0.99900905130031
"14745"	15	"SITTING"	-0.999129430731707
"14746"	16	"SITTING"	-0.999322291530055
"14747"	17	"SITTING"	-0.999386375773585
"14748"	17	"STANDING"	-0.998808510485437
"14749"	19	"STANDING"	-0.998711313444444
"14750"	21	"STANDING"	-0.998698356078431
"14751"	22	"STANDING"	-0.999418071588785
"14752"	23	"STANDING"	-0.999294456344086
"14753"	25	"STANDING"	-0.999015578391813
"14754"	2	"WALKING"	-0.757964743311258
"14755"	4	"WALKING"	-0.743863062119874
"14756"	9	"WALKING"	-0.753899379230139
"14757"	10	"WALKING"	-0.787282894534014
"14758"	12	"WALKING"	-0.7906286035375
"14759"	13	"WALKING"	-0.772003681845771
"14760"	1	"WALKING_DOWNSTAIRS"	-0.760953030714286
"14761"	3	"WALKING_DOWNSTAIRS"	-0.666285626
"14762"	5	"WALKING_DOWNSTAIRS"	-0.680305641164569
"14763"	6	"WALKING_DOWNSTAIRS"	-0.719521025993846
"14764"	7	"WALKING_DOWNSTAIRS"	-0.69863693112987
"14765"	8	"WALKING_DOWNSTAIRS"	-0.694391356843137
"14766"	1	"WALKING_UPSTAIRS"	-0.870232183009404
"14767"	13	"WALKING_UPSTAIRS"	-0.859715007063492
"14768"	18	"WALKING_UPSTAIRS"	-0.880880237142857
"14769"	20	"WALKING_UPSTAIRS"	-0.868197372288136
"14770"	24	"WALKING_UPSTAIRS"	-0.86800177351706
"14771"	25	"LAYING"	-0.999099403880597
"14772"	26	"LAYING"	-0.999419981938775
"14773"	27	"LAYING"	-0.999432440265957
"14774"	28	"LAYING"	-0.999326575575916
"14775"	29	"LAYING"	-0.999462384186046
"14776"	30	"LAYING"	-0.999299781305483
"14777"	8	"SITTING"	-0.999598314804469
"14778"	11	"SITTING"	-0.99956797806962
"14779"	14	"SITTING"	-0.999524836687307
"14780"	15	"SITTING"	-0.999623374939024
"14781"	16	"SITTING"	-0.999664887131148
"14782"	17	"SITTING"	-0.999652338716981
"14783"	17	"STANDING"	-0.999435454174757
"14784"	19	"STANDING"	-0.999103316833333
"14785"	21	"STANDING"	-0.999375292352941
"14786"	22	"STANDING"	-0.999609874517134
"14787"	23	"STANDING"	-0.999528212956989
"14788"	25	"STANDING"	-0.999355065116959
"14789"	2	"WALKING"	-0.901266256953642
"14790"	4	"WALKING"	-0.905178368611987
"14791"	9	"WALKING"	-0.905096800746528
"14792"	10	"WALKING"	-0.906904985068027
"14793"	12	"WALKING"	-0.93220039528125
"14794"	13	"WALKING"	-0.932551765422886
"14795"	1	"WALKING_DOWNSTAIRS"	-0.907742261785714
"14796"	3	"WALKING_DOWNSTAIRS"	-0.876686751290323
"14797"	5	"WALKING_DOWNSTAIRS"	-0.866403581125828
"14798"	6	"WALKING_DOWNSTAIRS"	-0.875724802898462
"14799"	7	"WALKING_DOWNSTAIRS"	-0.853127702288961
"14800"	8	"WALKING_DOWNSTAIRS"	-0.850203468823529
"14801"	1	"WALKING_UPSTAIRS"	-0.955331477648903
"14802"	13	"WALKING_UPSTAIRS"	-0.953027131111111
"14803"	18	"WALKING_UPSTAIRS"	-0.962022333351648
"14804"	20	"WALKING_UPSTAIRS"	-0.961979411553672
"14805"	24	"WALKING_UPSTAIRS"	-0.963428433464567
"14806"	25	"LAYING"	-0.96327897641791
"14807"	26	"LAYING"	-0.971505040280612
"14808"	27	"LAYING"	-0.967893694015957
"14809"	28	"LAYING"	-0.958145934054974
"14810"	29	"LAYING"	-0.96182089255814
"14811"	30	"LAYING"	-0.954911225953786
"14812"	8	"SITTING"	-0.976002679441341
"14813"	11	"SITTING"	-0.97397694386076
"14814"	14	"SITTING"	-0.971122155356037
"14815"	15	"SITTING"	-0.978318927804878
"14816"	16	"SITTING"	-0.982089159945355
"14817"	17	"SITTING"	-0.981573707849057
"14818"	17	"STANDING"	-0.945478820291262
"14819"	19	"STANDING"	-0.93215376975
"14820"	21	"STANDING"	-0.943067737156863
"14821"	22	"STANDING"	-0.960410939719626
"14822"	23	"STANDING"	-0.946069631209677
"14823"	25	"STANDING"	-0.937555232748538
"14824"	2	"WALKING"	-0.333802499786755
"14825"	4	"WALKING"	-0.337774946703155
"14826"	9	"WALKING"	-0.358149439410764
"14827"	10	"WALKING"	-0.335539455867687
"14828"	12	"WALKING"	-0.359702128705312
"14829"	13	"WALKING"	-0.372544377467662
"14830"	1	"WALKING_DOWNSTAIRS"	-0.123404263071429
"14831"	3	"WALKING_DOWNSTAIRS"	-0.238526985776833
"14832"	5	"WALKING_DOWNSTAIRS"	-0.196563865112252
"14833"	6	"WALKING_DOWNSTAIRS"	-0.232531043641877
"14834"	7	"WALKING_DOWNSTAIRS"	-0.205273918208117
"14835"	8	"WALKING_DOWNSTAIRS"	-0.229875473759804
"14836"	1	"WALKING_UPSTAIRS"	-0.372370819950784
"14837"	13	"WALKING_UPSTAIRS"	-0.369684873992064
"14838"	18	"WALKING_UPSTAIRS"	-0.386460797406044
"14839"	20	"WALKING_UPSTAIRS"	-0.446965054236723
"14840"	24	"WALKING_UPSTAIRS"	-0.379147599865617
"14841"	25	"LAYING"	-0.966540358955224
"14842"	26	"LAYING"	-0.970785883061224
"14843"	27	"LAYING"	-0.968525349468085
"14844"	28	"LAYING"	-0.964502220104712
"14845"	29	"LAYING"	-0.96547716997093
"14846"	30	"LAYING"	-0.96852147689295
"14847"	8	"SITTING"	-0.973607156201117
"14848"	11	"SITTING"	-0.970210204240506
"14849"	14	"SITTING"	-0.971909825696594
"14850"	15	"SITTING"	-0.972909425457317
"14851"	16	"SITTING"	-0.973449035355191
"14852"	17	"SITTING"	-0.973100094377358
"14853"	17	"STANDING"	-0.960962911067961
"14854"	19	"STANDING"	-0.953050514222222
"14855"	21	"STANDING"	-0.960620354068627
"14856"	22	"STANDING"	-0.977768051931464
"14857"	23	"STANDING"	-0.970754201989247
"14858"	25	"STANDING"	-0.967463366754386
"14859"	2	"WALKING"	-0.37446639191745
"14860"	4	"WALKING"	-0.377593922200946
"14861"	9	"WALKING"	-0.376641759888194
"14862"	10	"WALKING"	-0.382840867691122
"14863"	12	"WALKING"	-0.414823151619125
"14864"	13	"WALKING"	-0.409160197850746
"14865"	1	"WALKING_DOWNSTAIRS"	-0.385526416464286
"14866"	3	"WALKING_DOWNSTAIRS"	-0.290496607384751
"14867"	5	"WALKING_DOWNSTAIRS"	-0.321434265145364
"14868"	6	"WALKING_DOWNSTAIRS"	-0.343246899707385
"14869"	7	"WALKING_DOWNSTAIRS"	-0.317693988331493
"14870"	8	"WALKING_DOWNSTAIRS"	-0.296108884892157
"14871"	1	"WALKING_UPSTAIRS"	-0.377188665425862
"14872"	13	"WALKING_UPSTAIRS"	-0.497123356031746
"14873"	18	"WALKING_UPSTAIRS"	-0.515260043975275
"14874"	20	"WALKING_UPSTAIRS"	-0.513617907341808
"14875"	24	"WALKING_UPSTAIRS"	-0.411420561110761
"14876"	25	"LAYING"	-0.960668308208955
"14877"	26	"LAYING"	-0.964386962755102
"14878"	27	"LAYING"	-0.970097490265957
"14879"	28	"LAYING"	-0.962248905628272
"14880"	29	"LAYING"	-0.963264729360465
"14881"	30	"LAYING"	-0.96154372691906
"14882"	8	"SITTING"	-0.963615440111732
"14883"	11	"SITTING"	-0.960193154303797
"14884"	14	"SITTING"	-0.955619166656347
"14885"	15	"SITTING"	-0.962272348841463
"14886"	16	"SITTING"	-0.963557584153006
"14887"	17	"SITTING"	-0.961839366641509
"14888"	17	"STANDING"	-0.947969028932039
"14889"	19	"STANDING"	-0.948412589944444
"14890"	21	"STANDING"	-0.954459416813725
"14891"	22	"STANDING"	-0.971550003021807
"14892"	23	"STANDING"	-0.963046419408602
"14893"	25	"STANDING"	-0.959275393976608
"14894"	2	"WALKING"	-0.297839821328808
"14895"	4	"WALKING"	-0.316370521894637
"14896"	9	"WALKING"	-0.294397961011111
"14897"	10	"WALKING"	-0.295696316651769
"14898"	12	"WALKING"	-0.3286349721075
"14899"	13	"WALKING"	-0.335313170905473
"14900"	1	"WALKING_DOWNSTAIRS"	-0.127750330214286
"14901"	3	"WALKING_DOWNSTAIRS"	-0.126101297957185
"14902"	5	"WALKING_DOWNSTAIRS"	-0.17351994737649
"14903"	6	"WALKING_DOWNSTAIRS"	-0.185890921183077
"14904"	7	"WALKING_DOWNSTAIRS"	-0.182557490132792
"14905"	8	"WALKING_DOWNSTAIRS"	-0.16907961685098
"14906"	1	"WALKING_UPSTAIRS"	-0.219072010713166
"14907"	13	"WALKING_UPSTAIRS"	-0.28065435469127
"14908"	18	"WALKING_UPSTAIRS"	-0.318413607410989
"14909"	20	"WALKING_UPSTAIRS"	-0.340795869088418
"14910"	24	"WALKING_UPSTAIRS"	-0.305925489129134
"14911"	25	"LAYING"	-0.972587407313433
"14912"	26	"LAYING"	-0.978450306989796
"14913"	27	"LAYING"	-0.976072068484043
"14914"	28	"LAYING"	-0.96441216382199
"14915"	29	"LAYING"	-0.96837600494186
"14916"	30	"LAYING"	-0.960686660992167
"14917"	8	"SITTING"	-0.983695422849162
"14918"	11	"SITTING"	-0.980090770727848
"14919"	14	"SITTING"	-0.977465856006192
"14920"	15	"SITTING"	-0.983223516402439
"14921"	16	"SITTING"	-0.985821381038251
"14922"	17	"SITTING"	-0.98410057845283
"14923"	17	"STANDING"	-0.95309497631068
"14924"	19	"STANDING"	-0.932178524027778
"14925"	21	"STANDING"	-0.951185694117647
"14926"	22	"STANDING"	-0.963083445046729
"14927"	23	"STANDING"	-0.94763683155914
"14928"	25	"STANDING"	-0.939825400146199
"14929"	2	"WALKING"	-0.511795381675497
"14930"	4	"WALKING"	-0.523899955217666
"14931"	9	"WALKING"	-0.524152678638194
"14932"	10	"WALKING"	-0.501538919701565
"14933"	12	"WALKING"	-0.494977780952187
"14934"	13	"WALKING"	-0.505094956716418
"14935"	1	"WALKING_DOWNSTAIRS"	-0.244447133535714
